EstacaoCodigo,NivelConsistencia,Data,Hora,MediaDiaria,MetodoObtencaoVazoes,Maxima,Minima,Media,DiaMaxima,DiaMinima,MaximaStatus,MinimaStatus,MediaStatus,MediaAnual,MediaAnualStatus,Vazao01,Vazao02,Vazao03,Vazao04,Vazao05,Vazao06,Vazao07,Vazao08,Vazao09,Vazao10,Vazao11,Vazao12,Vazao13,Vazao14,Vazao15,Vazao16,Vazao17,Vazao18,Vazao19,Vazao20,Vazao21,Vazao22,Vazao23,Vazao24,Vazao25,Vazao26,Vazao27,Vazao28,Vazao29,Vazao30,Vazao31,Vazao01Status,Vazao02Status,Vazao03Status,Vazao04Status,Vazao05Status,Vazao06Status,Vazao07Status,Vazao08Status,Vazao09Status,Vazao10Status,Vazao11Status,Vazao12Status,Vazao13Status,Vazao14Status,Vazao15Status,Vazao16Status,Vazao17Status,Vazao18Status,Vazao19Status,Vazao20Status,Vazao21Status,Vazao22Status,Vazao23Status,Vazao24Status,Vazao25Status,Vazao26Status,Vazao27Status,Vazao28Status,Vazao29Status,Vazao30Status,Vazao31Status
65370000,2,08-01-1961,,1,1,1332,3945,5071,31,7,1,1,1,,0,465,465,42,42,42,42,3945,3945,3945,3945,42,42,3945,42,555,555,87,69,555,51,465,465,465,51,51,465,465,42,42,78,1178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,09-01-1961,,1,1,223,42,58617,12,3,1,1,1,,0,78,69,42,42,42,1409,524,3072,737,8107,1764,215,1416,795,58,483,402,3411,3185,2733,3072,4965,3298,2733,375,524,4425,8892,1596,1036,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,10-01-1961,,1,1,129,2522,54457,21,13,1,1,1,,0,8107,608,524,4695,402,3637,3185,2733,2959,375,429,3185,2522,3524,3298,262,2846,7805,51,8735,10864,10696,7515,594,7515,10192,679,566,4965,483,552,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,11-01-1961,,1,1,203,1738,48746,2,30,1,1,1,,0,636,1524,1524,112,8107,708,608,524,4695,4425,3411,3411,3637,538,483,3524,2959,262,2424,2228,2424,375,456,2959,3072,2959,2424,2228,2032,1738,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,12-01-1961,,1,1,622,87,18804,2,20,1,1,1,,0,1563,483,429,262,213,1738,1563,1486,1409,1332,1332,1836,1409,1255,1101,1024,1409,1332,947,87,2733,3885,2032,2424,2959,1486,1332,1255,1563,1738,1409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,01-01-1962,,1,1,3298,1101,17444,13,6,1,1,1,,0,1255,1486,2424,1563,1255,1101,1563,262,164,1255,1738,1409,3185,2228,213,1738,1486,1332,164,1332,1486,1563,1836,2959,2522,213,164,1563,1409,1332,1255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,02-01-1962,,1,1,1878,1332,32678,4,17,1,1,1,,0,1563,1934,456,1745,8107,51,375,3411,2733,2424,2326,2228,1934,1563,1486,1409,1332,1738,1934,1486,1836,679,429,2846,2228,1836,164,1563,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,
65370000,2,03-01-1962,,1,1,524,1101,20199,16,24,1,1,1,,0,1836,3524,4155,3185,2959,2424,213,1836,164,1563,1486,1409,1332,1255,2522,483,3411,2326,2032,164,1486,1332,1255,1101,164,1255,1255,1178,1178,2032,1409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,04-01-1962,,1,1,1332,69,8748,17,21,1,1,1,,0,1101,1024,1024,947,87,825,825,78,1255,1178,87,87,78,735,735,825,1332,1101,78,78,69,69,947,78,87,78,735,735,69,69,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,05-01-1962,,1,1,6645,465,1433,22,14,1,1,1,,0,735,78,1255,1024,735,69,6,555,555,555,555,555,51,465,465,465,51,6,6,538,538,58,3072,213,164,1332,1255,213,1738,1255,1101,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,06-01-1962,,1,1,6645,645,13601,3,29,1,1,1,,0,1101,1486,608,3411,2424,2032,1836,164,1563,1486,1332,1255,1178,1024,1024,947,87,825,825,825,78,87,1024,78,735,735,735,69,645,645,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,07-01-1962,,1,1,538,555,11088,10,8,1,1,1,,0,6,6,6,645,645,6,6,555,78,51,2424,1738,1332,1024,87,1024,1409,1486,1409,1332,1101,947,1024,1024,87,78,78,69,645,87,87,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,08-01-1962,,1,1,1486,42,636,23,19,1,1,1,,0,78,735,69,69,6,6,555,51,51,51,645,645,6,51,51,555,555,465,42,42,6,1101,1409,947,735,6,6,51,51,6,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,09-01-1962,,1,1,184,42,27524,20,3,1,1,1,,0,51,465,42,42,42,465,51,51,947,1101,947,87,825,825,735,6,6,87,1222,147,8735,8892,622,4695,3411,2846,262,213,2228,1836,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,10-01-1962,,1,1,156,1486,40281,18,16,1,1,1,,0,1934,3185,2424,4425,3524,2522,213,1934,1738,164,3524,3072,213,1738,164,1486,795,147,1326,8578,636,524,483,402,3411,3185,2846,3637,2959,2522,2326,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,11-01-1962,,1,1,3524,825,15965,20,29,1,1,1,,0,213,2032,1836,164,2424,2959,213,1738,1486,1563,1563,1332,1332,1255,1101,1101,1101,1255,1486,3411,2326,2032,1738,1332,1101,1024,947,87,825,825,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,12-01-1962,,1,1,456,42,9121,4,29,1,1,1,,0,1255,1024,1255,375,2032,1409,1255,1024,947,87,87,78,78,735,735,645,645,735,78,735,69,6,51,555,555,6,735,51,42,42,42,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,01-01-1963,,1,1,1256,3945,18476,31,2,1,1,1,,0,42,3945,3945,825,87,69,69,645,78,1409,737,4425,2424,1934,1409,1178,2424,1486,1178,1024,87,1024,1332,1024,1024,1101,213,1563,1255,1934,1205,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,02-01-1963,,1,1,9856,947,27456,1,24,1,1,1,,0,8892,795,737,608,58,4425,3411,2733,2424,2228,1934,1738,164,164,1486,1409,1255,1255,1101,1409,1332,1255,1024,947,1255,1836,164,1409,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,
65370000,2,03-01-1963,,1,1,7805,825,22776,27,8,1,1,1,,0,1486,1563,1255,1178,1101,87,87,825,87,213,1934,1486,1409,1332,1255,1178,1024,1024,1178,1101,1255,483,456,6935,3885,3885,708,4425,3411,2846,2424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,04-01-1963,,1,1,262,645,12122,16,30,1,1,1,,0,2326,213,1836,1934,164,1486,1332,1332,1255,1255,1178,947,947,87,1255,2522,1486,1255,1024,87,825,825,78,78,78,735,735,69,69,645,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,05-01-1963,,1,1,636,51,9202,15,10,1,1,1,,0,645,6,6,69,645,6,6,6,555,51,51,51,51,164,4695,2228,1836,1332,1101,1024,87,78,78,69,645,6,51,6,555,51,555,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,06-01-1963,,1,1,1738,369,6321,12,30,1,1,1,,0,51,51,465,465,555,51,51,465,465,42,555,1738,1024,825,825,1024,1024,825,69,6,6,555,51,51,51,51,51,465,42,369,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,07-01-1963,,1,1,87,2415,3893,23,14,1,1,1,,0,369,369,645,267,42,369,369,369,3435,3435,369,3435,3945,2415,3435,369,369,3945,3945,3945,3435,51,69,465,42,3945,369,369,369,3435,318,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,08-01-1963,,1,1,1255,216,4577,16,10,1,1,1,,0,318,318,267,2925,318,2925,318,2925,267,216,216,42,51,42,645,1255,735,51,42,3945,42,42,6,555,6,69,555,555,51,465,3945,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,09-01-1963,,1,1,1171,165,10619,29,20,1,1,1,,0,3435,318,369,3435,318,318,267,267,267,267,318,2925,2925,2415,216,2415,2415,2415,1905,165,165,216,216,318,318,69,2959,566,10696,51,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,10-01-1963,,1,1,8892,1738,40305,28,15,1,1,1,,0,456,3072,262,2424,2959,7225,456,3072,2424,524,3637,2733,2228,1836,1738,2424,1934,483,402,2733,2522,58,483,429,51,7225,708,8107,566,4425,3637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,11-01-1963,,1,1,1434,2326,53402,10,27,1,1,1,,0,10192,737,58,4965,4155,402,402,9363,1222,129,8578,6645,538,552,4425,4425,3524,3298,4155,766,552,4425,3411,3072,2733,2424,2326,2326,262,2733,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,12-01-1963,,1,1,51,87,18889,20,29,1,1,1,,0,2228,2424,2032,2424,2959,2326,1934,164,1836,2228,2228,2522,1934,164,1486,1486,1332,1255,262,4425,2522,1934,164,1409,1332,1332,1255,1178,87,947,1178,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,01-01-1964,,1,1,1332,51,7783,14,21,1,1,1,,0,1101,947,947,1024,825,78,825,825,78,735,735,69,947,1332,947,78,69,6,555,555,51,1024,947,735,6,51,645,69,735,6,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,02-01-1964,,1,1,7225,42,15656,18,10,1,1,1,,0,51,87,1101,735,6,555,51,51,465,42,555,51,51,456,3885,1836,213,483,4425,2846,1934,1836,1738,1563,1409,1255,1178,1178,947,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,
65370000,2,03-01-1964,,1,1,8735,42,10497,29,23,1,1,1,,0,78,825,1024,1024,87,1024,947,825,735,69,69,6,6,51,555,51,555,555,51,51,51,465,42,42,735,78,645,164,737,3185,2032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,04-01-1964,,1,1,594,645,12605,20,13,1,1,1,,0,1563,1255,1101,1024,947,78,78,825,735,78,78,735,645,645,69,69,735,1255,1024,3524,2326,164,1409,1738,1409,1255,1178,1563,1486,3298,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,05-01-1964,,1,1,203,825,27827,1,31,1,1,1,,0,184,9688,566,4155,3524,552,375,3072,262,2424,2228,2032,1934,1738,164,1486,1332,1332,1332,1255,1255,1178,1101,1024,1024,1024,1024,947,87,87,825,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,06-01-1964,,1,1,2846,645,11664,13,7,1,1,1,,0,735,825,78,78,78,825,645,645,69,1934,1738,1738,2733,2228,1563,1563,1332,1178,1024,947,825,78,825,1409,1563,1332,1101,87,825,78,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,07-01-1964,,1,1,622,78,17546,25,1,1,1,1,,0,78,78,825,1024,1255,1332,1101,164,4965,2959,213,164,1486,1332,1255,1101,1738,1409,1178,1024,1024,87,87,1101,622,3524,262,2326,1836,1563,1486,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,08-01-1964,,1,1,1205,1332,36248,27,18,1,1,1,,0,1409,4155,608,375,2424,2522,2228,2326,2846,2228,2032,2032,1934,164,1563,1563,1409,1332,2032,2032,164,2522,2522,2228,708,679,11032,11032,8107,65,538,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,09-01-1964,,1,1,4965,1563,28786,2,22,1,1,1,,0,4695,483,402,3524,3185,2959,2846,4155,3298,3885,4695,3524,2959,262,2424,2326,2228,2032,1934,164,164,1563,164,3411,2733,2959,2032,1934,1934,2733,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,10-01-1964,,1,1,429,825,15783,1,25,1,1,1,,0,3885,2733,213,1934,1836,164,164,1563,1409,1332,1255,1178,1101,1024,1024,947,87,87,87,947,164,1409,1101,947,825,3298,3072,1738,1409,1738,1563,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,11-01-1964,,1,1,1836,555,9487,5,13,1,1,1,,0,1178,1024,947,87,1836,1332,1024,87,825,78,735,69,555,555,87,1255,825,1486,1563,1024,1024,1024,947,825,78,735,69,69,555,947,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,12-01-1964,,1,1,622,3945,10985,29,20,1,1,1,,0,1332,947,87,78,735,645,51,51,6,51,51,645,1255,825,69,6,6,6,42,3945,735,87,78,465,2228,1563,1101,1486,594,3072,1836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,01-01-1965,,1,1,1563,51,8812,1,21,1,1,1,,0,1486,1255,1332,1486,1101,87,78,825,78,645,645,6,645,735,69,78,69,645,645,6,51,6,51,1255,87,1101,1409,1332,1024,78,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,02-01-1965,,1,1,1836,42,8261,5,22,1,1,1,,0,645,645,1332,1738,1836,1255,87,78,69,78,735,69,645,645,555,645,645,78,555,465,465,42,42,645,645,555,1486,1563,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,
65370000,2,03-01-1965,,1,1,1563,369,7715,2,29,1,1,1,,0,1332,1563,1563,1332,1024,87,69,645,947,1409,1101,947,735,6,645,645,6,555,51,51,42,42,645,69,645,555,465,42,369,465,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,04-01-1965,,1,1,51,2415,728,30,4,1,1,1,,0,3435,318,42,2415,267,6,69,6,1101,6,6,51,465,2925,3945,369,318,2925,3435,42,6,735,69,42,3945,51,69,825,2959,483,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,05-01-1965,,1,1,1992,825,38506,14,9,1,1,1,,0,636,402,3072,1836,1409,1101,1024,947,825,679,9856,524,4155,1802,1205,679,524,4155,3411,2959,2959,2522,2228,2032,1836,164,1563,1409,1332,1332,1255,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,06-01-1965,,1,1,766,947,18266,15,3,1,1,1,,0,1178,1101,947,1836,1738,1255,1101,1255,1563,1934,1934,1486,1255,1836,7515,4425,2959,2522,2032,1836,164,164,1486,1332,1332,1255,1178,1178,1024,1024,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,07-01-1965,,1,1,184,1024,48022,3,1,1,1,1,,0,1024,3411,1745,1614,9206,636,538,456,456,11032,6935,552,483,429,429,3524,3298,3072,2846,483,3411,2733,2522,2424,2228,213,2032,1934,1934,2228,2733,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,08-01-1965,,1,1,10192,1332,31605,20,11,1,1,1,,0,2228,1934,1738,2522,1934,164,1563,1563,1563,1409,1332,1409,1332,1332,1934,1563,1409,1486,8107,9688,8735,7515,636,538,429,375,3298,3072,2846,262,2424,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,09-01-1965,,1,1,165,2032,3487,30,3,1,1,1,,0,2326,213,2032,213,2326,375,3298,3637,3185,2733,2959,2522,2228,213,4155,3072,262,262,7515,58,4155,3411,3072,2846,262,552,4155,3185,2959,952,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,10-01-1965,,1,1,265,262,695,1,21,1,1,1,,0,2474,1524,9206,737,636,566,10864,9049,679,708,6645,552,4695,4155,3885,3524,3185,2959,2846,2846,262,456,8892,6645,7805,566,4695,6935,1171,737,594,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,11-01-1965,,1,1,1416,2733,61076,13,29,1,1,1,,0,524,4425,4155,3885,65,952,608,708,8107,608,608,8107,1362,1344,1205,9049,7515,51,51,51,456,4425,375,3411,3185,524,3885,3072,2733,2733,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,12-01-1965,,1,1,184,2326,60935,20,10,1,1,1,,0,3072,402,456,51,3637,3298,2733,3185,2733,2326,538,9688,594,4425,3885,3524,3185,2846,1256,165,112,1578,11032,8421,708,6935,679,552,4965,456,402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,01-01-1966,,1,1,58,1738,30245,5,18,1,1,1,,0,4425,4155,483,524,538,4695,3637,375,3524,3185,2733,2522,2228,2032,2032,2032,1934,1738,1836,1836,2032,1738,213,3298,3298,3524,2959,2424,213,3524,2959,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,02-01-1966,,1,1,1308,164,62107,16,3,1,1,1,,0,213,1934,164,3637,402,2733,2522,2522,566,3524,2846,10528,8421,7225,1205,1308,1171,8735,7515,7805,795,8578,6645,58,552,4965,8264,594,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,
65370000,2,03-01-1966,,1,1,7805,1486,32119,5,30,1,1,1,,0,636,552,552,4695,7805,594,4695,4155,3637,375,3185,2846,262,2522,2424,2424,2228,213,1934,1738,1738,1934,2032,1738,3072,3411,262,1738,164,1486,2032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,04-01-1966,,1,1,262,555,9644,1,30,1,1,1,,0,2424,164,1409,1332,1255,1178,1178,1178,1024,1024,947,87,87,87,825,825,78,735,69,69,69,69,69,645,947,947,78,645,6,555,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,05-01-1966,,1,1,2959,369,7806,6,17,1,1,1,,0,645,645,69,69,825,2424,164,87,735,87,735,69,69,6,6,555,369,51,51,51,555,735,1836,1024,825,645,645,6,555,465,51,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,06-01-1966,,1,1,165,369,35648,29,10,1,1,1,,0,465,465,465,51,42,42,42,42,3945,369,42,3945,213,1239,608,483,538,1256,58,3885,3072,2522,262,4425,2846,2424,213,2032,1596,10696,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,07-01-1966,,1,1,708,1409,26325,1,31,1,1,1,,0,679,552,456,3885,3411,3185,2733,262,2424,2228,2032,1934,1836,1738,429,3411,2733,2326,2032,1836,1738,1563,2733,2424,213,1836,164,1563,1486,1563,1409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,08-01-1966,,1,1,566,87,17534,30,21,1,1,1,,0,1332,1255,1836,2959,3185,2228,1836,164,1563,1486,1409,1332,1255,1255,1178,1101,1101,1024,947,947,87,1024,1409,3072,2228,1563,1255,1101,1563,538,402,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,09-01-1966,,1,1,129,1332,37568,3,30,1,1,1,,0,636,737,1205,10024,7225,58,538,4425,3885,3524,3185,2959,2733,2522,2959,524,3411,262,2424,2326,213,1934,1738,164,164,1486,1486,1486,1409,1332,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,10-01-1966,,1,1,1614,1255,57123,27,2,1,1,1,,0,1332,1255,2032,3885,2522,262,1205,1326,795,566,4695,58,456,375,3298,3072,2959,3072,2733,2424,2326,429,8264,483,3637,3185,1614,1596,1205,9206,8264,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,11-01-1966,,1,1,8892,1836,39479,10,30,1,1,1,,0,7225,608,538,4695,4425,3885,3524,3298,594,8264,594,566,483,483,402,375,3298,2959,2733,2522,2522,402,2733,2228,2228,213,262,2733,213,1836,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,12-01-1966,,1,1,737,164,30911,5,1,1,1,1,,0,164,2032,2424,65,6645,538,3637,375,2959,2522,2228,1934,2733,213,2326,2326,3885,2522,622,608,4155,3298,2733,2424,213,2032,2032,2032,1836,164,164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,01-01-1967,,1,1,6935,1836,29979,9,18,1,1,1,,0,2846,2522,2032,375,3298,2522,2733,3524,6935,594,375,2959,3072,3298,2522,213,2032,1836,2032,2032,262,3072,262,2228,1934,3885,483,3298,2424,2228,2032,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,02-01-1967,,1,1,1783,1836,5889,26,1,1,1,1,,0,1836,51,3524,4695,3298,2846,2522,262,65,429,402,3298,3298,4425,3298,4965,1239,8421,594,524,4695,483,10528,795,65,1726,1171,8892,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,
65370000,2,03-01-1967,,1,1,1308,1738,47777,5,26,1,1,1,,0,1036,9363,7515,9049,1205,8421,7805,6645,58,524,4695,4155,375,3637,375,3185,2959,262,2522,2424,2228,2228,213,1934,1836,1738,429,566,375,2733,3637,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,04-01-1967,,1,1,636,87,18494,2,30,1,1,1,,0,3185,594,3885,3637,2846,262,2326,2032,1934,1836,164,164,1934,164,1563,1409,1332,1255,1178,1178,1255,1178,1024,1024,947,947,1101,1178,947,87,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,05-01-1967,,1,1,594,555,9875,23,18,1,1,1,,0,87,87,87,78,78,735,69,735,735,735,735,69,645,645,6,6,6,555,555,6,825,1255,58,2522,1332,1101,947,69,735,735,645,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,06-01-1967,,1,1,58,69,13793,6,1,1,1,1,,0,69,69,1101,2032,3185,524,2959,1934,1332,1255,1024,1024,1738,1934,1563,1332,1178,1024,1024,1024,87,87,825,69,69,69,735,735,735,1255,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,07-01-1967,,1,1,2032,6,9284,11,28,1,1,1,,0,1332,1178,87,825,735,645,645,645,69,1486,1934,1255,1486,1332,1178,947,87,87,825,735,87,947,87,78,78,735,645,6,69,69,69,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,08-01-1967,,1,1,10864,369,19826,22,6,1,1,1,,0,555,51,465,51,42,369,51,51,465,42,369,645,1178,1836,1178,87,78,645,6,555,3185,9363,9049,708,4965,3637,2959,2522,2032,164,164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
65370000,2,09-01-1967,,1,1,8892,164,25366,21,1,1,1,1,,0,164,2424,1934,1738,2522,213,213,1934,1934,1738,164,1738,4425,3298,2733,213,1738,1836,1738,2228,795,51,3637,3185,2733,2424,213,2032,164,164,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,
65370000,2,10-01-1967,,1,1,594,1178,2182,20,8,1,1,1,,0,1563,1563,1486,164,1409,1332,1255,1178,3411,213,164,2733,2424,1836,1563,1409,1255,1255,1409,566,4695,51,3524,2733,2326,2032,1738,164,2032,2032,164,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
