EstacaoCodigo;NivelConsistencia;Data;Hora;MediaDiaria;MetodoObtencaoVazoes;Maxima;Minima;Media;DiaMaxima;DiaMinima;MaximaStatus;MinimaStatus;MediaStatus;MediaAnual;MediaAnualStatus;Vazao01;Vazao02;Vazao03;Vazao04;Vazao05;Vazao06;Vazao07;Vazao08;Vazao09;Vazao10;Vazao11;Vazao12;Vazao13;Vazao14;Vazao15;Vazao16;Vazao17;Vazao18;Vazao19;Vazao20;Vazao21;Vazao22;Vazao23;Vazao24;Vazao25;Vazao26;Vazao27;Vazao28;Vazao29;Vazao30;Vazao31;Vazao01Status;Vazao02Status;Vazao03Status;Vazao04Status;Vazao05Status;Vazao06Status;Vazao07Status;Vazao08Status;Vazao09Status;Vazao10Status;Vazao11Status;Vazao12Status;Vazao13Status;Vazao14Status;Vazao15Status;Vazao16Status;Vazao17Status;Vazao18Status;Vazao19Status;Vazao20Status;Vazao21Status;Vazao22Status;Vazao23Status;Vazao24Status;Vazao25Status;Vazao26Status;Vazao27Status;Vazao28Status;Vazao29Status;Vazao30Status;Vazao31Status
65370000;2;01/04/1959;;1;1;45,6;4,2;16,387;27;1;1;1;1;;0;4,2;5,1;7,35;10,24;18,36;21,3;25,22;26,2;21,3;16,4;14,86;14,09;11,78;10,24;9,47;8,7;8,25;7,8;7,8;8,7;11,78;13,32;25,22;24,24;21,3;30,72;32,98;26,2;25,22;23,26;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/05/1959;;1;1;45,6;6,45;16,595;19;17;1;1;1;;0;22,28;20,32;16,4;16,4;14,86;14,09;12,55;11,78;10,24;9,47;8,7;7,8;7,8;7,35;6,9;6,9;6,45;29,59;41,55;30,72;31,85;31,85;24,24;23,26;21,3;19,34;16,4;14,86;11,01;9,47;8,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/06/1959;;1;1;85,78;4,2;19,421;23;19;1;1;1;;0;8,7;7,8;6,9;7,35;11,01;18,36;16,4;15,63;13,32;10,24;8,7;8,7;7,8;7,8;7,35;6,45;5,55;5,1;4,2;4,2;8,25;15,63;82,64;66,45;51;46,95;42,9;37,5;28,46;21,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/07/1959;;1;1;24,24;4,2;9,54;2;27;1;1;1;;0;19,34;20,32;16,4;14,09;13,32;12,55;11,78;11,78;10,24;10,24;9,47;8,7;8,25;7,8;7,8;7,35;6,9;6,45;6;5,1;11,78;10,24;8,7;7,8;6,9;6;4,2;4,2;6;7,8;8,25;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/08/1959;;1;1;76,6;6,9;20,261;31;27;1;1;1;;0;30,72;28,46;25,22;21,3;16,4;10,24;10,24;8,7;8,7;8,25;7,8;8,7;14,09;52,4;59,4;40,2;30,72;16,4;15,63;14,09;12,55;11,01;10,24;9,47;8,7;7,8;6,9;7,8;12,55;46,95;66,45;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/09/1959;;1;1;76,6;11,78;26,684;4;23;1;1;1;;0;42,9;34,11;37,5;63,6;53,8;42,9;37,5;35,24;31,85;28,46;20,32;32,98;31,85;28,46;26,2;25,22;23,26;21,3;19,34;17,38;14,09;13,32;11,78;11,78;13,32;16,4;18,36;18,36;15,63;13,32;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/10/1959;;1;1;79,5;8,7;16,559;13;9;1;1;1;;0;11,78;10,24;10,24;11,01;13,32;13,32;11,01;9,47;8,7;10,24;8,7;24,24;72,25;35,24;30,72;24,24;19,34;17,38;14,86;15,63;21,3;15,63;13,32;11,78;11,01;10,24;8,7;14,09;13,32;11,78;10,24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/11/1959;;1;1;22,28;5,1;8,63;25;23;1;1;1;;0;8,7;7,8;7,8;7,35;7,35;6,9;6,9;7,35;8,25;8,7;11,01;15,63;14,09;10,24;8,7;8,25;6,9;6,9;6,9;6;6;5,55;5,1;10,24;20,32;11,01;8,25;7,35;6,9;6,45;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/12/1959;;1;1;13,32;5,1;6,643;21;16;1;1;1;;0;8,25;7,8;6,9;6,9;6;6;5,55;8,7;7,8;6,9;6;7,35;6,9;6,9;6;5,1;6;5,55;5,1;6;12,55;9,47;8,25;6,45;6;5,1;5,1;5,1;5,1;5,1;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/01/1960;;1;1;16,4;3,18;6,709;11;4;1;1;1;;0;4,65;3,69;3,69;3,18;4,2;4,65;4,65;7,35;9,47;9,47;14,86;14,86;8,25;6;4,2;4,2;3,945;3,945;4,2;4,2;4,2;5,1;7,8;9,47;6,45;6;6,9;13,32;7,8;9,47;7,8;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/02/1960;;1;1;35,24;5,1;12,278;20;10;1;1;1;;0;7,8;8,25;17,38;21,3;13,32;8,25;6,9;6;6;5,1;5,55;7,8;7,8;9,47;11,78;20,32;15,63;11,01;15,63;34,11;25,22;22,28;16,4;12,55;9,47;8,7;7,8;7,35;6,9;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
65370000;2;01/03/1960;;1;1;13,32;3,435;6,372;3;28;1;1;1;;0;7,8;7,8;12,55;9,47;7,35;6,9;6;5,1;6;5,55;5,55;6,9;6;6;6;6,9;6,9;6,9;6,9;6,9;7,35;7,35;6,9;6,9;6;5,1;4,2;3,435;3,435;3,69;3,69;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/04/1960;;1;1;41,55;3,18;7,045;7;28;1;1;1;;0;3,69;3,69;3,945;7,35;8,7;15,63;38,85;17,38;12,55;8,7;7,8;6,9;6,45;5,55;4,65;4,2;4,2;4,2;4,2;4,65;4,2;4,2;3,69;3,69;3,69;3,69;3,435;3,18;3,18;5,1;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/05/1960;;1;1;37,5;3,69;9,732;20;6;1;1;1;;0;10,24;8,25;5,55;5,1;4,2;3,69;3,69;3,69;3,945;4,65;5,1;4,2;3,69;3,69;5,1;11,78;11,01;7,8;12,55;37,5;35,24;29,59;21,3;8,7;8,25;7,8;7,8;7,35;6,9;6,9;6,45;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/06/1960;;1;1;76,6;3,69;12,325;24;10;1;1;1;;0;6;5,55;5,1;4,2;4,2;4,2;4,2;4,2;4,2;3,69;3,69;3,69;3,69;3,69;3,69;3,69;3,69;5,1;4,2;4,2;11,01;30,72;55,2;66,45;35,24;25,22;20,32;16,4;12,55;11,78;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/07/1960;;1;1;26,2;3,69;6,37;31;28;1;1;1;;0;9,47;8,7;8,7;8,7;7,8;7,35;6,9;6,9;6,9;6;5,1;6;6;5,1;5,1;5,1;4,2;6,45;6,9;6;6;5,55;5,1;4,2;4,2;4,2;4,2;3,69;3,69;3,945;19,34;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/08/1960;;1;1;115,4;7,35;25,436;18;13;1;1;1;;0;34,11;25,22;31,85;38,85;26,2;18,36;14,09;12,55;11,78;9,47;8,7;7,8;7,35;7,8;23,26;14,86;14,86;110,32;56,6;36,37;26,2;22,28;20,32;16,4;27,33;45,6;31,85;25,22;22,28;19,34;21,3;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/09/1960;;1;1;65;10,24;23,151;25;12;1;1;1;;0;34,11;23,26;19,34;17,38;16,4;14,86;13,32;13,32;14,09;12,55;11,78;10,24;12,55;40,2;41,55;25,22;22,28;20,32;16,4;14,86;13,32;13,32;20,32;35,24;59,4;49,65;36,37;27,33;24,24;21,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/10/1960;;1;1;157,8;12,55;41,461;26;6;1;1;1;;0;19,34;17,38;16,4;16,4;14,86;12,55;12,55;14,86;58;48,3;27,33;24,24;19,34;19,34;26,2;30,72;29,59;26,2;34,11;34,11;27,33;23,26;22,28;58;139,8;143,4;115,4;84,21;65;52,4;52,4;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/11/1960;;1;1;95,2;17,38;37,22;13;26;1;1;1;;0;46,95;45,6;34,11;45,6;66,45;45,6;37,5;32,98;53,8;38,85;38,85;58;84,21;55,2;48,3;37,5;34,11;30,72;30,72;29,59;26,2;25,22;22,28;20,32;19,34;17,38;17,38;27,33;25,22;21,3;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/12/1960;;1;1;32,98;7,35;14,427;7;25;1;1;1;;0;24,24;19,34;15,63;13,32;13,32;14,09;28,46;16,4;14,09;12,55;14,86;14,09;13,32;24,24;20,32;17,38;17,38;16,4;14,09;12,55;10,24;9,47;8,7;7,8;7,35;14,86;11,01;8,7;11,78;11,01;10,24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/01/1961;;1;1;59,4;7,8;19,371;20;14;1;1;1;;0;9,47;15,63;12,55;26,2;22,28;16,4;17,38;15,63;12,55;10,24;13,32;11,01;8,7;7,8;7,8;7,8;7,8;48,3;40,2;55,2;53,8;32,98;27,33;21,3;17,38;14,86;13,32;13,32;11,78;14,86;13,32;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/02/1961;;1;1;73,7;9,47;18,203;28;3;1;1;1;;0;11,78;10,24;9,47;17,38;14,09;24,24;14,86;13,32;13,32;11,78;15,63;22,28;14,09;11,78;10,24;9,47;9,47;10,24;12,55;11,78;22,28;18,36;23,26;16,4;21,3;25,22;46,95;67,9;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
65370000;2;01/03/1961;;1;1;180,2;21,3;59,411;12;5;1;1;1;;0;42,9;30,72;25,22;22,28;21,3;81,07;49,65;35,24;27,33;29,59;36,37;165;108,64;117,1;79,5;67,9;76,6;67,9;103,6;87,35;103,6;78,05;65;55,2;51;49,65;38,85;36,37;31,85;29,59;27,33;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/04/1961;;1;1;56,6;14,09;23,15;16;15;1;1;1;;0;25,22;25,22;26,2;25,22;23,26;21,3;19,34;17,38;16,4;15,63;14,86;14,86;14,86;14,86;14,09;53,8;28,46;27,33;25,22;19,34;16,4;23,26;51;30,72;24,24;28,46;24,24;20,32;17,38;15,63;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/05/1961;;1;1;84,21;12,55;23,371;8;31;1;1;1;;0;14,86;14,86;13,32;16,4;13,32;14,09;19,34;75,15;44,25;34,11;25,22;22,28;21,3;26,2;25,22;23,26;21,3;29,59;44,25;31,85;26,2;23,26;20,32;19,34;18,36;16,4;15,63;14,86;14,09;13,32;12,55;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/06/1961;;1;1;29,59;9,47;15,173;13;10;1;1;1;;0;12,55;12,55;12,55;11,78;14,09;19,34;13,32;12,55;11,01;9,47;20,32;20,32;28,46;24,24;19,34;16,4;14,09;12,55;11,78;11,78;23,26;21,3;17,38;14,86;14,09;13,32;11,78;10,24;10,24;10,24;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/07/1961;;1;1;10,24;4,65;7,275;15;31;1;1;1;;0;9,47;8,7;8,25;7,8;7,35;7,35;7,35;8,7;8,25;8,25;7,8;7,35;6,9;6,9;10,24;9,47;7,8;7,35;6,9;6,45;6,45;7,35;7,35;6,45;6,45;6;6;5,55;5,55;5,1;4,65;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/08/1961;;1;1;13,32;3,945;5,071;31;7;1;1;1;;0;4,65;4,65;4,2;4,2;4,2;4,2;3,945;3,945;3,945;3,945;4,2;4,2;3,945;4,2;5,55;5,55;8,7;6,9;5,55;5,1;4,65;4,65;4,65;5,1;5,1;4,65;4,65;4,2;4,2;7,8;11,78;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/09/1961;;1;1;223;4,2;58,617;12;3;1;1;1;;0;7,8;6,9;4,2;4,2;4,2;14,09;52,4;30,72;73,7;81,07;176,4;215;141,6;79,5;58;48,3;40,2;34,11;31,85;27,33;30,72;49,65;32,98;27,33;37,5;52,4;44,25;88,92;159,6;103,6;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/10/1961;;1;1;129;25,22;54,457;21;13;1;1;1;;0;81,07;60,8;52,4;46,95;40,2;36,37;31,85;27,33;29,59;37,5;42,9;31,85;25,22;35,24;32,98;26,2;28,46;78,05;51;87,35;108,64;106,96;75,15;59,4;75,15;101,92;67,9;56,6;49,65;48,3;55,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/11/1961;;1;1;203;17,38;48,746;2;30;1;1;1;;0;63,6;152,4;152,4;112;81,07;70,8;60,8;52,4;46,95;44,25;34,11;34,11;36,37;53,8;48,3;35,24;29,59;26,2;24,24;22,28;24,24;37,5;45,6;29,59;30,72;29,59;24,24;22,28;20,32;17,38;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/12/1961;;1;1;62,2;8,7;18,804;2;20;1;1;1;;0;15,63;48,3;42,9;26,2;21,3;17,38;15,63;14,86;14,09;13,32;13,32;18,36;14,09;12,55;11,01;10,24;14,09;13,32;9,47;8,7;27,33;38,85;20,32;24,24;29,59;14,86;13,32;12,55;15,63;17,38;14,09;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/01/1962;;1;1;32,98;11,01;17,444;13;6;1;1;1;;0;12,55;14,86;24,24;15,63;12,55;11,01;15,63;26,2;16,4;12,55;17,38;14,09;31,85;22,28;21,3;17,38;14,86;13,32;16,4;13,32;14,86;15,63;18,36;29,59;25,22;21,3;16,4;15,63;14,09;13,32;12,55;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/02/1962;;1;1;187,8;13,32;32,678;4;17;1;1;1;;0;15,63;19,34;45,6;174,5;81,07;51;37,5;34,11;27,33;24,24;23,26;22,28;19,34;15,63;14,86;14,09;13,32;17,38;19,34;14,86;18,36;67,9;42,9;28,46;22,28;18,36;16,4;15,63;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
65370000;2;01/03/1962;;1;1;52,4;11,01;20,199;16;24;1;1;1;;0;18,36;35,24;41,55;31,85;29,59;24,24;21,3;18,36;16,4;15,63;14,86;14,09;13,32;12,55;25,22;48,3;34,11;23,26;20,32;16,4;14,86;13,32;12,55;11,01;16,4;12,55;12,55;11,78;11,78;20,32;14,09;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/04/1962;;1;1;13,32;6,9;8,748;17;21;1;1;1;;0;11,01;10,24;10,24;9,47;8,7;8,25;8,25;7,8;12,55;11,78;8,7;8,7;7,8;7,35;7,35;8,25;13,32;11,01;7,8;7,8;6,9;6,9;9,47;7,8;8,7;7,8;7,35;7,35;6,9;6,9;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/05/1962;;1;1;66,45;4,65;14,33;22;14;1;1;1;;0;7,35;7,8;12,55;10,24;7,35;6,9;6;5,55;5,55;5,55;5,55;5,55;5,1;4,65;4,65;4,65;5,1;6;6;53,8;53,8;58;30,72;21,3;16,4;13,32;12,55;21,3;17,38;12,55;11,01;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/06/1962;;1;1;66,45;6,45;13,601;3;29;1;1;1;;0;11,01;14,86;60,8;34,11;24,24;20,32;18,36;16,4;15,63;14,86;13,32;12,55;11,78;10,24;10,24;9,47;8,7;8,25;8,25;8,25;7,8;8,7;10,24;7,8;7,35;7,35;7,35;6,9;6,45;6,45;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/07/1962;;1;1;53,8;5,55;11,088;10;8;1;1;1;;0;6;6;6;6,45;6,45;6;6;5,55;7,8;51;24,24;17,38;13,32;10,24;8,7;10,24;14,09;14,86;14,09;13,32;11,01;9,47;10,24;10,24;8,7;7,8;7,8;6,9;6,45;8,7;8,7;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/08/1962;;1;1;14,86;4,2;6,36;23;19;1;1;1;;0;7,8;7,35;6,9;6,9;6;6;5,55;5,1;5,1;5,1;6,45;6,45;6;5,1;5,1;5,55;5,55;4,65;4,2;4,2;6;11,01;14,09;9,47;7,35;6;6;5,1;5,1;6;6;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/09/1962;;1;1;184;4,2;27,524;20;3;1;1;1;;0;5,1;4,65;4,2;4,2;4,2;4,65;5,1;5,1;9,47;11,01;9,47;8,7;8,25;8,25;7,35;6;6;8,7;122,2;147;87,35;88,92;62,2;46,95;34,11;28,46;26,2;21,3;22,28;18,36;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/10/1962;;1;1;156;14,86;40,281;18;16;1;1;1;;0;19,34;31,85;24,24;44,25;35,24;25,22;21,3;19,34;17,38;16,4;35,24;30,72;21,3;17,38;16,4;14,86;79,5;147;132,6;85,78;63,6;52,4;48,3;40,2;34,11;31,85;28,46;36,37;29,59;25,22;23,26;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/11/1962;;1;1;35,24;8,25;15,965;20;29;1;1;1;;0;21,3;20,32;18,36;16,4;24,24;29,59;21,3;17,38;14,86;15,63;15,63;13,32;13,32;12,55;11,01;11,01;11,01;12,55;14,86;34,11;23,26;20,32;17,38;13,32;11,01;10,24;9,47;8,7;8,25;8,25;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/12/1962;;1;1;45,6;4,2;9,121;4;29;1;1;1;;0;12,55;10,24;12,55;37,5;20,32;14,09;12,55;10,24;9,47;8,7;8,7;7,8;7,8;7,35;7,35;6,45;6,45;7,35;7,8;7,35;6,9;6;5,1;5,55;5,55;6;7,35;5,1;4,2;4,2;4,2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/01/1963;;1;1;125,6;3,945;18,476;31;2;1;1;1;;0;4,2;3,945;3,945;8,25;8,7;6,9;6,9;6,45;7,8;14,09;73,7;44,25;24,24;19,34;14,09;11,78;24,24;14,86;11,78;10,24;8,7;10,24;13,32;10,24;10,24;11,01;21,3;15,63;12,55;19,34;120,5;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/02/1963;;1;1;98,56;9,47;27,456;1;24;1;1;1;;0;88,92;79,5;73,7;60,8;58;44,25;34,11;27,33;24,24;22,28;19,34;17,38;16,4;16,4;14,86;14,09;12,55;12,55;11,01;14,09;13,32;12,55;10,24;9,47;12,55;18,36;16,4;14,09;;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;0;
65370000;2;01/03/1963;;1;1;78,05;8,25;22,776;27;8;1;1;1;;0;14,86;15,63;12,55;11,78;11,01;8,7;8,7;8,25;8,7;21,3;19,34;14,86;14,09;13,32;12,55;11,78;10,24;10,24;11,78;11,01;12,55;48,3;45,6;69,35;38,85;38,85;70,8;44,25;34,11;28,46;24,24;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/04/1963;;1;1;26,2;6,45;12,122;16;30;1;1;1;;0;23,26;21,3;18,36;19,34;16,4;14,86;13,32;13,32;12,55;12,55;11,78;9,47;9,47;8,7;12,55;25,22;14,86;12,55;10,24;8,7;8,25;8,25;7,8;7,8;7,8;7,35;7,35;6,9;6,9;6,45;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/05/1963;;1;1;63,6;5,1;9,202;15;10;1;1;1;;0;6,45;6;6;6,9;6,45;6;6;6;5,55;5,1;5,1;5,1;5,1;16,4;46,95;22,28;18,36;13,32;11,01;10,24;8,7;7,8;7,8;6,9;6,45;6;5,1;6;5,55;5,1;5,55;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/06/1963;;1;1;17,38;3,69;6,321;12;30;1;1;1;;0;5,1;5,1;4,65;4,65;5,55;5,1;5,1;4,65;4,65;4,2;5,55;17,38;10,24;8,25;8,25;10,24;10,24;8,25;6,9;6;6;5,55;5,1;5,1;5,1;5,1;5,1;4,65;4,2;3,69;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/07/1963;;1;1;8,7;2,415;3,893;23;14;1;1;1;;0;3,69;3,69;6,45;2,67;4,2;3,69;3,69;3,69;3,435;3,435;3,69;3,435;3,945;2,415;3,435;3,69;3,69;3,945;3,945;3,945;3,435;5,1;6,9;4,65;4,2;3,945;3,69;3,69;3,69;3,435;3,18;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/08/1963;;1;1;12,55;2,16;4,577;16;10;1;1;1;;0;3,18;3,18;2,67;2,925;3,18;2,925;3,18;2,925;2,67;2,16;2,16;4,2;5,1;4,2;6,45;12,55;7,35;5,1;4,2;3,945;4,2;4,2;6;5,55;6;6,9;5,55;5,55;5,1;4,65;3,945;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/09/1963;;1;1;117,1;1,65;10,619;29;20;1;1;1;;0;3,435;3,18;3,69;3,435;3,18;3,18;2,67;2,67;2,67;2,67;3,18;2,925;2,925;2,415;2,16;2,415;2,415;2,415;1,905;1,65;1,65;2,16;2,16;3,18;3,18;6,9;29,59;56,6;106,96;51;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/10/1963;;1;1;88,92;17,38;40,305;28;15;1;1;1;;0;45,6;30,72;26,2;24,24;29,59;72,25;45,6;30,72;24,24;52,4;36,37;27,33;22,28;18,36;17,38;24,24;19,34;48,3;40,2;27,33;25,22;58;48,3;42,9;51;72,25;70,8;81,07;56,6;44,25;36,37;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/11/1963;;1;1;143,4;23,26;53,402;10;27;1;1;1;;0;101,92;73,7;58;49,65;41,55;40,2;40,2;93,63;122,2;129;85,78;66,45;53,8;55,2;44,25;44,25;35,24;32,98;41,55;76,6;55,2;44,25;34,11;30,72;27,33;24,24;23,26;23,26;26,2;27,33;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;
65370000;2;01/12/1963;;1;1;51;8,7;18,889;20;29;1;1;1;;0;22,28;24,24;20,32;24,24;29,59;23,26;19,34;16,4;18,36;22,28;22,28;25,22;19,34;16,4;14,86;14,86;13,32;12,55;26,2;44,25;25,22;19,34;16,4;14,09;13,32;13,32;12,55;11,78;8,7;9,47;11,78;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/01/1964;;1;1;13,32;5,1;7,783;14;21;1;1;1;;0;11,01;9,47;9,47;10,24;8,25;7,8;8,25;8,25;7,8;7,35;7,35;6,9;9,47;13,32;9,47;7,8;6,9;6;5,55;5,55;5,1;10,24;9,47;7,35;6;5,1;6,45;6,9;7,35;6;5,1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
65370000;2;01/02/1964;;1;1;72,25;4,2;15,656;18;10;1;1;1;;0;5,1;8,7;11,01;7,35;6;5,55;5,1;5,1;4,65;4,2;5,55;5,1;5,1;45,6;38,85;18,36;21,3;48,3;44,25;28,46;19,34;18,36;17,38;15,63;14,09;12,55;11,78;11,78;9,47;;;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;0;
65370000;2;01/03/1964;;1;1;87,35;4,2;10,497;29;23;1;1;1;;0;7,8;8,25;10,24;10,24;8,7;10,24;9,47;8,25;7,35;6,9;6,9;6;6;5,1;5,55;5,1;5,55;5,55;5,1;5,1;5,1;4,65;4,2;4,2;7,35;7,8;6,45;16,4;73,7;31,85;20,32;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
